,company,salary,lower_bound_salary,upper_bound_salary,base_pay,bonus_pay,cash_bonus,stock_bonus,Position_clean
642,Aridhia Informatics,67860.0,66120.0,69600.0,68730.0,68730.0,,3480.0,Senior Data Scientist
643,MyDrive,126150.0,121800.0,130500.0,124410.0,124410.0,31320.0,,Senior Data Scientist
644,Annalect,98310.0,93960.0,102660.0,97440.0,97440.0,,,Senior Data Scientist
645,Starcount,103530.0,99180.0,107880.0,102660.0,102660.0,,,Senior Data Scientist
646,Advizzo,74820.0,71340.0,78300.0,74820.0,74820.0,,,Senior Data Scientist
647,Aquila Insight,81780.0,78300.0,85260.0,81780.0,81780.0,,,Senior Data Scientist
648,Healthily,110490.0,106140.0,114840.0,109620.0,109620.0,8700.0,,Senior Data Scientist
649,MAANA,198360.0,191400.0,205320.0,200100.0,200100.0,,,Senior Data Scientist
650,REalyse,131370.0,125280.0,137460.0,131370.0,131370.0,,,Senior Data Scientist
651,HealthUnlocked,87000.0,83520.0,90480.0,87000.0,87000.0,,,Senior Data Scientist
652,Green Running,96570.0,92220.0,100920.0,97440.0,97440.0,,,Senior Data Scientist
653,Fractal (United Kingdom),87000.0,83520.0,90480.0,87000.0,87000.0,,,Senior Data Scientist
654,The Reach Group,174870.0,167040.0,182700.0,174870.0,174870.0,,,Senior Data Scientist
655,Jearni,57907.2,57907.2,61526.4,61526.4,61526.4,,,Senior Data Scientist
656,Snap (UK),122670.0,118320.0,127020.0,121800.0,121800.0,,,Senior Data Scientist
657,Qbiz,113100.0,109620.0,116580.0,113100.0,113100.0,8700.0,,Senior Data Scientist
658,data science incorporated,104400.0,100920.0,107880.0,,,,,Senior Data Scientist
659,Barclays,101790.0,97440.0,106140.0,100920.0,100920.0,,,Junior Data Scientist
660,IBM,98310.0,93960.0,102660.0,97440.0,97440.0,,,Junior Data Scientist
661,HSBC Holdings,60900.0,57420.0,64380.0,60900.0,60900.0,,,Junior Data Scientist
662,Sky,85260.0,81780.0,88740.0,85260.0,85260.0,,,Junior Data Scientist
663,Jaguar Land Rover,62640.0,59160.0,66120.0,61770.0,61770.0,,,Junior Data Scientist
664,Santander,63510.0,60900.0,66120.0,63510.0,63510.0,7830.0,,Junior Data Scientist
665,Bloomberg L.P.,80040.0,76560.0,83520.0,79170.0,79170.0,5220.0,,Junior Data Scientist
666,Cognizant Technology Solutions,65250.0,62640.0,67860.0,64380.0,64380.0,,,Junior Data Scientist
667,BAE Systems Applied Intelligence,65250.0,62640.0,67860.0,65250.0,65250.0,1075.32,,Junior Data Scientist
668,ASOS,92220.0,88740.0,95700.0,93090.0,93090.0,,,Junior Data Scientist
669,Sage,46980.0,45240.0,48720.0,46110.0,46110.0,,,Junior Data Scientist
670,Tata Consultancy Services,48720.0,46980.0,50460.0,48720.0,48720.0,,,Junior Data Scientist
671,Thales,20880.0,1740.0,1740.0,,,,,Data Scientist Intern
672,Mercer,66990.0,64380.0,69600.0,67860.0,67860.0,889.14,1235.4,Junior Data Scientist
673,AXA,53940.0,52200.0,55680.0,53940.0,53940.0,4350.0,,Junior Data Scientist
674,University of Newcastle (UK),46980.0,45240.0,48720.0,46980.0,46980.0,,,Junior Data Scientist
675,Domestic & General Group,62640.0,59160.0,66120.0,62640.0,62640.0,,,Junior Data Scientist
676,MediaCom,43500.0,41760.0,45240.0,43500.0,43500.0,1706.94,,Junior Data Scientist
677,Bulb,0.0,66120.0,73080.0,69600.0,69600.0,,,Junior Data Scientist
678,Allstate Northern Ireland,45240.0,43500.0,46980.0,45240.0,45240.0,1733.04,,Junior Data Scientist
679,Essence,62640.0,59160.0,66120.0,62640.0,62640.0,6090.0,,Junior Data Scientist
680,Avis Budget Group,45240.0,43500.0,46980.0,45240.0,45240.0,,,Junior Data Scientist
681,Collinson,51330.0,48720.0,53940.0,52200.0,52200.0,,,Junior Data Scientist
682,Efficio,95700.0,92220.0,99180.0,95700.0,95700.0,9570.0,,Junior Data Scientist
683,The Pensions Regulator,45240.0,43500.0,46980.0,45240.0,45240.0,,,Junior Data Scientist
684,Kubrick Group,45240.0,43500.0,46980.0,45240.0,45240.0,5220.0,,Junior Data Scientist
685,Clyde & Co,50668.8,50668.8,54288.0,50668.8,50668.8,,,Junior Data Scientist
686,Reply,69600.0,66120.0,73080.0,69600.0,69600.0,8700.0,,Junior Data Scientist
687,Zopa,78300.0,74820.0,81780.0,,,,,Junior Data Scientist
688,Vocalink,72210.0,69600.0,74820.0,,,,,Junior Data Scientist
689,The National Crime Agency,60030.0,57420.0,62640.0,60030.0,60030.0,,,Junior Data Scientist
690,Smarkets,80910.0,78300.0,83520.0,80040.0,80040.0,,,Junior Data Scientist
691,Gocompare,48720.0,46980.0,50460.0,48720.0,48720.0,,,Junior Data Scientist
692,The Specialist Works,52200.0,50460.0,53940.0,52200.0,52200.0,1701.72,,Junior Data Scientist
693,Black Swan Data,56550.0,53940.0,59160.0,56550.0,56550.0,,,Junior Data Scientist
694,Blenheim Chalcot,52200.0,50460.0,53940.0,52200.0,52200.0,,,Junior Data Scientist
695,Uniper,41760.0,40020.0,43500.0,41760.0,41760.0,,,Junior Data Scientist
696,Brady plc,45240.0,43500.0,46980.0,45240.0,45240.0,,,Junior Data Scientist
697,Behavioural Insights Team,20525.04,1680.84,1740.0,,,,,Data Scientist Intern
698,Barings,69600.0,66120.0,73080.0,70470.0,70470.0,,,Junior Data Scientist
699,Cytora,61770.0,59160.0,64380.0,62640.0,62640.0,,,Junior Data Scientist
700,Angel Solutions,26970.0,26100.0,27840.0,26970.0,26970.0,,,Junior Data Scientist
701,Mango Solutions,32190.0,31320.0,33060.0,,,,,Data Scientist Intern
702,Featurespace,68730.0,66120.0,71340.0,70470.0,70470.0,,,Junior Data Scientist
703,XYZ,60900.0,59160.0,62640.0,60900.0,60900.0,,,Junior Data Scientist
704,Decibel,70470.0,67860.0,73080.0,69600.0,69600.0,6960.0,,Junior Data Scientist
705,MYJAR,60900.0,59160.0,62640.0,60900.0,60900.0,6090.0,,Junior Data Scientist
706,Intent HQ,50460.0,48720.0,52200.0,49590.0,49590.0,1.74,,Junior Data Scientist
707,Methods Analytics,43500.0,41760.0,45240.0,43500.0,43500.0,,979.62,Junior Data Scientist
708,Measurelab,36192.0,36192.0,36192.0,36192.0,36192.0,,,Junior Data Scientist
709,EMPLOYERS,61770.0,59160.0,64380.0,61770.0,61770.0,,,Junior Data Scientist
710,TSB Bank,72210.0,69600.0,74820.0,73080.0,73080.0,,,Data Scientist
711,Dyson,60030.0,57420.0,62640.0,60900.0,60900.0,,,Data Scientist
712,University of Manchester,78300.0,74820.0,81780.0,78300.0,78300.0,,,Data Scientist
713,AKQA,60900.0,59160.0,62640.0,61770.0,61770.0,,,Data Scientist
714,Holiday Extras,69600.0,66120.0,73080.0,70470.0,70470.0,,5220.0,Data Scientist
715,Reed Business Information,48720.0,46980.0,50460.0,48720.0,48720.0,,,Data Scientist
716,MATCHESFASHION,60900.0,57420.0,64380.0,60900.0,60900.0,,,Data Scientist
717,ICIS,62640.0,60900.0,64380.0,61770.0,61770.0,,,Data Scientist
718,Perspectum Diagnostics,60900.0,59160.0,62640.0,60900.0,60900.0,2610.0,,Data Scientist
719,FlightGlobal,48720.0,46980.0,50460.0,48720.0,48720.0,,,Data Scientist
720,HSBC Holdings,88740.0,85260.0,92220.0,88740.0,88740.0,8700.0,,Lead Data Scientist
721,BBC,142680.0,137460.0,147900.0,143550.0,143550.0,,,Lead Data Scientist
722,Capgemini,138330.0,132240.0,144420.0,138330.0,138330.0,,,Lead Data Scientist
723,Microsoft,158340.0,151380.0,165300.0,159210.0,159210.0,,,Lead Data Scientist
724,The Department for Education (UK),87870.0,83520.0,92220.0,88740.0,88740.0,,,Lead Data Scientist
725,easyJet,129630.0,125280.0,133980.0,130500.0,130500.0,11310.0,,Lead Data Scientist
726,PlayStation,120930.0,116580.0,125280.0,121800.0,121800.0,,,Lead Data Scientist
727,Funding Circle,107880.0,104400.0,111360.0,108750.0,108750.0,,,Lead Data Scientist
728,Reed Business Information,119190.0,114840.0,123540.0,118320.0,118320.0,,,Lead Data Scientist
729,Preqin,122670.0,118320.0,127020.0,121800.0,121800.0,,,Lead Data Scientist
730,UCAS,68730.0,66120.0,71340.0,69600.0,69600.0,,,Lead Data Scientist
731,Blis,118320.0,113100.0,123540.0,118320.0,118320.0,,,Lead Data Scientist
732,Imagini Holdings,140940.0,135720.0,146160.0,140940.0,140940.0,23490.0,,Lead Data Scientist
733,Dataiku,138330.0,132240.0,144420.0,137460.0,137460.0,,18270.0,Lead Data Scientist
734,Together Networks,120930.0,116580.0,125280.0,120930.0,120930.0,,,Lead Data Scientist
735,World Association of Nuclear Operators,140940.0,135720.0,146160.0,141810.0,141810.0,,,Lead Data Scientist
736,EDF,23490.0,22620.0,24360.0,,,,,Data Scientist Intern
737,SITA,79170.0,76560.0,81780.0,79170.0,79170.0,,,Data Scientist Intern
738,Brainbow,79170.0,76560.0,81780.0,78300.0,78300.0,,,Data Scientist Intern
739,Scene Connect,78300.0,74820.0,81780.0,79170.0,79170.0,,,Data Scientist Intern
740,Expedia Group,105270.0,100920.0,109620.0,,,,,Senior Data Scientist
741,Ministry of Justice UK,99180.0,95700.0,102660.0,99180.0,99180.0,,,Lead Data Scientist
742,AstraZeneca,128760.0,123540.0,133980.0,129630.0,129630.0,16530.0,,Lead Data Scientist
743,Experian,181830.0,174000.0,189660.0,181830.0,181830.0,17400.0,,Lead Data Scientist
744,TUI Group,85260.0,81780.0,88740.0,86130.0,86130.0,8700.0,,Lead Data Scientist
745,Wipro,206190.0,198360.0,214020.0,205320.0,205320.0,51330.0,,Lead Data Scientist
746,QinetiQ,108750.0,104400.0,113100.0,109620.0,109620.0,,,Lead Data Scientist
747,Openreach,117450.0,113100.0,121800.0,116580.0,116580.0,15660.0,699.48,Lead Data Scientist
748,Skyscanner,125280.0,120060.0,130500.0,124410.0,124410.0,3480.0,,Lead Data Scientist
749,Cloudera,214890.0,205320.0,224460.0,215760.0,215760.0,,,Lead Data Scientist
750,Starcount,309720.0,295800.0,323640.0,310590.0,310590.0,,,Lead Data Scientist
751,Direct Line Group,86130.0,81780.0,90480.0,87000.0,87000.0,3480.0,,Data Scientist
752,Lancaster University,103530.0,99180.0,107880.0,103530.0,103530.0,,,Data Scientist
753,Blockchain,140940.0,135720.0,146160.0,141810.0,141810.0,,,Data Scientist
754,Virtual Clarity,118320.0,113100.0,123540.0,119190.0,119190.0,,,Data Scientist
755,Big Data Scientists,43500.0,41760.0,45240.0,43500.0,43500.0,,,Data Scientist
756,Morsum,60030.0,57420.0,62640.0,60900.0,60900.0,,,Data Scientist
757,Accenture,58290.0,55680.0,60900.0,58290.0,58290.0,,,Data Scientist
758,Fruugo,28710.0,27840.0,29580.0,28710.0,28710.0,,,Data Scientist
759,Accenture,152250.0,146160.0,158340.0,152250.0,152250.0,13050.0,,Lead Data Scientist
760,BT,74820.0,71340.0,78300.0,74820.0,74820.0,6960.0,,Lead Data Scientist
761,BP,113970.0,109620.0,118320.0,113100.0,113100.0,21750.0,,Lead Data Scientist
762,Facebook,207930.0,200100.0,215760.0,209670.0,209670.0,17400.0,17400.0,Lead Data Scientist
763,Sainsbury’s,130500.0,125280.0,135720.0,130500.0,130500.0,26100.0,,Lead Data Scientist
764,dunnhumby,87870.0,85260.0,90480.0,121800.0,121800.0,18270.0,,Lead Data Scientist
765,Aimia,100050.0,95700.0,104400.0,100920.0,100920.0,8700.0,,Lead Data Scientist
766,World Programming,131370.0,127020.0,135720.0,130500.0,130500.0,,,Lead Data Scientist
767,NHS,83520.0,80040.0,87000.0,82650.0,82650.0,,,Data Scientist
768,Capgemini,70470.0,67860.0,73080.0,71340.0,71340.0,,,Data Scientist
769,PA Consulting,97440.0,93960.0,100920.0,98310.0,98310.0,8700.0,,Data Scientist
770,Shell,114840.0,109620.0,120060.0,113970.0,113970.0,,,Data Scientist
771,First Derivatives,35670.0,34800.0,36540.0,34800.0,34800.0,,,Data Scientist
772,Kubrick Group,66990.0,64380.0,69600.0,66990.0,66990.0,,,Data Scientist
773,Quantexa,73950.0,71340.0,76560.0,73080.0,73080.0,5220.0,,Data Scientist
774,Allscripts,72384.0,68764.8,76003.2,,,,,Data Scientist
775,Matthew West Analytics,41760.0,3480.0,3480.0,,,,,Data Scientist
776,Deloitte,81780.0,78300.0,85260.0,80910.0,80910.0,,,Senior Data Scientist
777,Sage,55680.0,53940.0,57420.0,55680.0,55680.0,,,Senior Data Scientist
778,First Derivatives,33930.0,33060.0,34800.0,33930.0,33930.0,,,Senior Data Scientist
779,Ericsson-Worldwide,50460.0,48720.0,52200.0,50460.0,50460.0,4350.0,,Senior Data Scientist
780,Reed Business Information,47850.0,45240.0,50460.0,47850.0,47850.0,,,Senior Data Scientist
781,Avios,53070.0,50460.0,55680.0,53940.0,53940.0,,,Senior Data Scientist
782,Frazer-Nash Consultancy,48720.0,46980.0,50460.0,48720.0,48720.0,,,Senior Data Scientist
783,ERS,52200.0,50460.0,53940.0,52200.0,52200.0,,,Senior Data Scientist
784,Bosch,58290.0,55680.0,60900.0,58290.0,58290.0,,,Senior Data Scientist
785,Fospha,53070.0,50460.0,55680.0,53070.0,53070.0,,,Senior Data Scientist
786,Liberty Mutual Insurance,78300.0,74820.0,81780.0,77430.0,77430.0,,,Junior Data Scientist
787,Software AG Germany,90480.0,87000.0,93960.0,,,,,Lead Data Scientist
788,FNZ,55680.0,53940.0,57420.0,54810.0,54810.0,,,Data Scientist
789,Kami Intelligence,28953.6,28953.6,32572.8,,,,,Data Scientist
790,Faculty,20399.760000000002,1659.96,1740.0,,,,,Data Scientist Intern
791,Facebook,146160.0,140940.0,151380.0,146160.0,146160.0,,,Data Scientist
792,Skipton Building Society,68730.0,66120.0,71340.0,68730.0,68730.0,,,Senior Data Scientist
793,Barclays,216630.0,208800.0,224460.0,214890.0,214890.0,18270.0,,Lead Data Scientist
794,Capgemini,160080.0,153120.0,167040.0,160950.0,160950.0,,,Lead Data Scientist
795,William Hill,129630.0,123540.0,135720.0,130500.0,130500.0,36.54,,Lead Data Scientist
796,EDF,181830.0,174000.0,189660.0,180090.0,180090.0,26100.0,,Lead Data Scientist
797,News UK,140940.0,135720.0,146160.0,140940.0,140940.0,27.84,,Lead Data Scientist
798,CarFinance247,93090.0,90480.0,95700.0,93960.0,93960.0,,,Lead Data Scientist
799,Adecco Group,140940.0,133980.0,147900.0,141810.0,141810.0,,,Lead Data Scientist
800,Liberis,120930.0,116580.0,125280.0,120930.0,120930.0,17400.0,,Lead Data Scientist
801,BGL HK,190530.0,182700.0,198360.0,191400.0,191400.0,,,Lead Data Scientist
802,Unbound (UK),129630.0,125280.0,133980.0,129630.0,129630.0,,,Lead Data Scientist
803,--,80910.0,76560.0,85260.0,,,,,Lead Data Scientist
804,Bank of England,99180.0,95700.0,102660.0,99180.0,99180.0,,,Data Scientist
805,Abc,95700.0,92220.0,99180.0,95700.0,95700.0,,,Senior Data Scientist
806,Microsoft,165300.0,158340.0,172260.0,166170.0,166170.0,,,Lead Data Scientist
807,Schlumberger,146160.0,140940.0,151380.0,147030.0,147030.0,,,Lead Data Scientist
808,Skimlinks,104400.0,100920.0,107880.0,105270.0,105270.0,,,Data Scientist
809,Elevate Credit,45240.0,43500.0,46980.0,,,,,Data Scientist Intern
